"shot_id","shot_made_flag"
1594,0.324924716204193
1605,0.280045110686243
1611,0.387102509055263
1614,0.329286391944986
1620,0.349995867810675
1626,0.331663820469207
1630,0.383894089531156
1632,0.331917002316804
1634,0.365744894116949
1643,0.313620503203161
1651,0.399910038937959
1655,0.355751561188636
1658,0.285929414397987
1659,0.315612341467608
1665,0.355150784622963
1675,0.329286391944986
1680,0.738573246918824
1690,0.375013606667264
1696,0.366989315747641
1714,0.371121579416741
1721,0.327249520633505
1726,0.368968286132161
1728,0.371121579416741
1734,0.372999906179875
1735,0.291798944056003
1740,0.329286391944986
1744,0.729799360589203
1747,0.368968286132161
1752,0.316937524191064
1763,0.716779121504721
1765,0.703901279167677
1769,0.323382433592649
1785,0.602081737269436
1787,0.349995867810675
1788,0.399248834977653
1793,0.306996648461643
1800,0.392598819705427
1825,0.371121579416741
1826,0.752603606396152
1834,0.288451601607488
1843,0.283680480952983
1844,0.283680480952983
1848,0.334667158374781
1849,0.399248834977653
1860,0.393719772462964
1863,0.393719772462964
1875,0.580735045749776
1883,0.349688810232145
1890,0.337060670416178
1892,0.326707947976804
1893,0.387102509055263
1897,0.353937802739244
1905,0.376111936182373
1908,0.625684408788828
1931,0.378281927831147
1940,0.773461563474889
1943,0.353937802739244
1947,0.263758944124071
1965,0.572057871832518
1967,0.404667585054909
1968,0.392598819705427
1972,0.747518009636479
1982,0.280045110686243
1985,0.315839143901257
2005,0.736586693793269
2010,0.727984394477867
2021,0.388375101621607
2024,0.729799360589203
2036,0.388375101621607
2043,0.591881881898837
2047,0.544067834713417
2049,0.359610129141347
2055,0.285772357160037
2065,0.376256752478831
2066,0.316937524191064
2070,0.353937802739244
2077,0.908156690616463
2085,0.763925058511554
2095,0.576274063934922
2097,0.641716950138541
2108,0.393719772462964
2112,0.749284600049818
2113,0.749284600049818
2122,0.291798944056003
2139,0.376256752478831
2144,0.595757197318795
2146,0.353332458577287
2148,0.309454259722725
2149,0.705961152353672
2157,0.303219155457044
2159,0.349995867810675
2168,0.351973538389564
2176,0.320938929825529
2178,0.553039380614391
2181,0.306014094543403
2187,0.726285684138428
2188,0.334667158374781
2190,0.324924716204193
2194,0.399248834977653
2197,0.369480033645868
2214,0.320649867622833
2217,0.289324942261602
2222,0.368968286132161
2223,0.324924716204193
2226,0.331663820469207
2230,0.668908153314965
2240,0.361435856197869
2247,0.283680480952983
2250,0.382946369603455
2259,0.573557425051191
2262,0.333474599140483
2266,0.310363453349264
2305,0.333474599140483
2310,0.329348332554326
2313,0.399248834977653
2319,0.726793859242296
2320,0.555897660226542
2345,0.329286391944986
2350,0.653208184294731
2356,0.368968286132161
2360,0.557366727810742
2370,0.357687896231541
2386,0.298717864538925
2398,0.309454259722725
2414,0.739521098904461
2435,0.747518009636479
2439,0.362608763450735
2446,0.739545242410874
2458,0.324924716204193
2465,0.316937524191064
2466,0.387102509055263
2470,0.298717864538925
2495,0.68388474473483
2501,0.333474599140483
2507,0.361435856197869
2533,0.263758944124071
2537,0.368968286132161
2538,0.324924716204193
2541,0.332581370788854
2542,0.747518009636479
2544,0.859559752961277
2554,0.273322116842166
2555,0.273322116842166
2565,0.364812538472928
2575,0.748276227074698
2586,0.399248834977653
2588,0.353038136093121
2594,0.636387072186542
2617,0.356038039082799
2618,0.298717864538925
2623,0.980569360251305
2631,0.392760263968608
2640,0.329286391944986
2642,0.745002820386812
2647,0.380766007941596
2663,0.325938862601952
2664,0.292678250745598
2676,0.386148855852877
2680,0.974516844985871
2681,0.387102509055263
2691,0.33863017037352
2693,0.376256752478831
2695,0.406600994596694
2704,0.298717864538925
2708,0.33105793646353
2709,0.974649630860151
2717,0.748276227074698
2722,0.388375101621607
2728,0.309962089335886
2732,0.736834362217424
2743,0.399248834977653
2752,0.375634573546894
2757,0.739521098904461
2761,0.392760263968608
2769,0.312504357567006
2771,0.3494169396253
2774,0.361435856197869
2776,0.335591437515403
2781,0.333474599140483
2793,0.324924716204193
2799,0.250208349055545
2803,0.333474599140483
2811,0.334667158374781
2818,0.367330701538018
2824,0.385610258243367
2828,0.752603606396152
2829,0.368968286132161
2830,0.392598819705427
2842,0.68388474473483
2847,0.710734759839766
2848,0.324924716204193
2868,0.309962089335886
2870,0.333474599140483
2885,0.291798944056003
2886,0.36047655057685
2889,0.625684408788828
2903,0.374393105079228
2904,0.70998030353209
2918,0.776728964618144
2919,0.313620503203161
2922,0.392598819705427
2923,0.33863017037352
2931,0.337055314234187
2945,0.380766007941596
2955,0.342165325037131
2957,0.653208184294731
2960,0.752603606396152
2963,0.331663820469207
2966,0.74419912395573
2972,0.763925058511554
2974,0.357871465404048
2982,0.329348332554326
2984,0.760550143407973
3016,0.406600994596694
3021,0.325938862601952
3023,0.719968115863496
3025,0.388375101621607
3029,0.371121579416741
3034,0.71085488808872
3038,0.327249520633505
3040,0.397208026198853
3051,0.725218732425126
3062,0.309962089335886
3069,0.273322116842166
3071,0.2669272339408
3076,0.939000507479671
3079,0.365744894116949
3081,0.333474599140483
3082,0.387102509055263
3084,0.763925058511554
3098,0.351479590237197
3104,0.352396775334724
3105,0.333474599140483
3114,0.752603606396152
3118,0.355150784622963
3122,0.320304691915578
3132,0.315612341467608
3138,0.382946369603455
3141,0.399248834977653
3156,0.646139626465958
3162,0.714398301519508
3167,0.295324250046359
3170,0.335591437515403
3171,0.273322116842166
3172,0.293694097813842
3176,0.980389796330182
3180,0.323366127977676
3189,0.289611113224519
3198,0.337055314234187
3206,0.349995867810675
3215,0.392760263968608
3222,0.636387072186542
3228,0.363604760018617
3229,0.355751561188636
3232,0.32291331714804
3233,0.329286391944986
3238,0.359306652355685
3256,0.399248834977653
3264,0.549624361208999
3273,0.404667585054909
3275,0.610518651711035
3285,0.365744894116949
3289,0.319876886201058
3294,0.244743891004497
3306,0.31979293200664
3311,0.736834362217424
3318,0.363604760018617
3322,0.552518384697052
3324,0.361435856197869
3334,0.561054186350305
3341,0.376256752478831
3345,0.364812538472928
3346,0.941796121507188
3352,0.362608763450735
3368,0.335591437515403
3371,0.263758944124071
3372,0.404667585054909
3375,0.388375101621607
3384,0.345508047544096
3387,0.283546946818178
3393,0.404667585054909
3406,0.387102509055263
3411,0.565984570179793
3412,0.703901279167677
3414,0.515219022215694
3417,0.619411999739002
3420,0.739521098904461
3423,0.748276227074698
3436,0.378281927831147
3438,0.668908153314965
3442,0.298717864538925
3443,0.361435856197869
3451,0.365744894116949
3461,0.36484608865998
3489,0.285772357160037
3491,0.491658828708214
3510,0.763925058511554
3515,0.530833413124017
3527,0.349995867810675
3530,0.399248834977653
3540,0.265556626525337
3582,0.343122871344441
3604,0.341819243625435
3605,0.285772357160037
3609,0.366989315747641
3624,0.353038136093121
3628,0.748276227074698
3630,0.285929414397987
3641,0.319002648163511
3642,0.306996648461643
3648,0.32987186183381
3650,0.980466960641298
3652,0.974649630860151
3660,0.387102509055263
3664,0.329286391944986
3670,0.366989315747641
3672,0.368968286132161
3680,0.380928140362626
3682,0.979286959283961
3685,0.625684408788828
3686,0.333474599140483
3689,0.37628616871865
3705,0.374393105079228
3712,0.312504357567006
3713,0.323366127977676
3719,0.285929414397987
3721,0.329639524684018
3723,0.7214922088115
3724,0.273322116842166
3727,0.261290892428927
3733,0.561110552329277
3734,0.371121579416741
3742,0.306996648461643
3770,0.320897006736598
3777,0.265556626525337
3778,0.283680480952983
3780,0.33606415189377
3783,0.371121579416741
3784,0.33863017037352
3788,0.332581370788854
3790,0.332581370788854
3794,0.298370837939883
3795,0.365744894116949
3796,0.333474599140483
3801,0.523604772844436
3806,0.404667585054909
3813,0.387102509055263
3814,0.387102509055263
3818,0.32291331714804
3824,0.392598819705427
3836,0.365744894116949
3853,0.382946369603455
3855,0.349995867810675
3858,0.399248834977653
3861,0.739521098904461
3866,0.296273050641324
3870,0.333474599140483
3874,0.977135110108719
3876,0.285929414397987
3878,0.361740115977904
3890,0.328983520492967
3900,0.908491555675974
3904,0.289324942261602
3906,0.348158674049456
3907,0.284342517603312
3908,0.282466574191873
3912,0.399248834977653
3918,0.974516844985871
3923,0.975084428607806
3924,0.337060670416178
3925,0.382804412879993
3927,0.608843371046019
3955,0.969224361252069
3964,0.356038039082799
3969,0.320938929825529
3974,0.739521098904461
3976,0.397561527226841
3984,0.329639524684018
3991,0.33105793646353
3993,0.980904614781033
4009,0.329169982622492
4011,0.404667585054909
4020,0.365744894116949
4033,0.32987186183381
4041,0.36484608865998
4045,0.78332815326794
4052,0.379525375896893
4055,0.330471000210564
4056,0.387102509055263
4057,0.387102509055263
4067,0.975694027607387
4069,0.380766007941596
4077,0.355150784622963
4094,0.348457856073364
4095,0.303219155457044
4100,0.371121579416741
4119,0.359610129141347
4130,0.695914411818522
4131,0.392598819705427
4132,0.561110552329277
4134,0.625687061858043
4137,0.364812538472928
4138,0.372999906179875
4143,0.323366127977676
4145,0.381552867152353
4148,0.361740115977904
4163,0.288451601607488
4166,0.316937524191064
4169,0.748276227074698
4170,0.352396775334724
4174,0.385610258243367
4180,0.313620503203161
4199,0.979460703805467
4201,0.329169982622492
4203,0.348401439829808
4210,0.341980835135697
4211,0.331663820469207
4213,0.975816225828124
4225,0.32987186183381
4235,0.324924716204193
4242,0.323382433592649
4245,0.332581370788854
4250,0.387102509055263
4252,0.365744894116949
4254,0.385610258243367
4263,0.389283436379765
4264,0.389283436379765
4268,0.265556626525337
4270,0.404667585054909
4282,0.737987007221733
4283,0.351973538389564
4291,0.32291331714804
4304,0.36484608865998
4306,0.33863017037352
4309,0.309962089335886
4310,0.309962089335886
4313,0.323382433592649
4314,0.399910038937959
4315,0.332581370788854
4321,0.344654548819975
4324,0.297250210159926
4325,0.335591437515403
4328,0.315612341467608
4329,0.303219155457044
4332,0.287714384641901
4337,0.371919477371251
4342,0.334667158374781
4344,0.368968286132161
4352,0.321602022684339
4355,0.288451601607488
4366,0.273322116842166
4371,0.382946369603455
4372,0.33863017037352
4376,0.368968286132161
4384,0.332581370788854
4387,0.34986953554199
4389,0.32987186183381
4390,0.32291331714804
4406,0.341980835135697
4407,0.836580236053058
4409,0.980772305001039
4410,0.758249823211337
4424,0.343122871344441
4434,0.342963531063755
4452,0.32291331714804
4460,0.341384313787871
4470,0.636387072186542
4480,0.329348332554326
4496,0.974516844985871
4503,0.329286391944986
4512,0.368968286132161
4518,0.635456022857249
4519,0.32007325049623
4522,0.333474599140483
4525,0.325938862601952
4537,0.582496756022461
4546,0.321984524178628
4547,0.969224361252069
4553,0.349688810232145
4556,0.325768385819434
4558,0.691859991911188
4563,0.31979293200664
4568,0.332581370788854
4574,0.738498767941009
4578,0.285929414397987
4587,0.323382433592649
4592,0.588606193487825
4610,0.324924716204193
4615,0.364812538472928
4619,0.352396775334724
4620,0.583619814010312
4625,0.734001358237593
4635,0.33863017037352
4636,0.368968286132161
4641,0.330471000210564
4650,0.273322116842166
4653,0.78332815326794
4665,0.25500488339543
4668,0.939454218952768
4669,0.31979293200664
4670,0.364812538472928
4674,0.333474599140483
4675,0.343122871344441
4676,0.3494169396253
4679,0.298717864538925
4680,0.315612341467608
4686,0.324924716204193
4699,0.363604760018617
4713,0.637626598925898
4718,0.327249520633505
4721,0.329639524684018
4722,0.335591437515403
4724,0.33863017037352
4730,0.973350276984947
4731,0.323382433592649
4735,0.292895610458049
4743,0.289324942261602
4745,0.315839143901257
4746,0.721281211229291
4747,0.273322116842166
4748,0.315612341467608
4769,0.383005091658879
4771,0.348158674049456
4774,0.366989315747641
4784,0.333474599140483
4797,0.33606415189377
4801,0.628927045556043
4804,0.321805592489148
4820,0.355179490386353
4833,0.352396775334724
4834,0.344654548819975
4851,0.333474599140483
4859,0.282466574191873
4860,0.968336943295119
4863,0.357687896231541
4873,0.340789062583423
4881,0.315612341467608
4892,0.282466574191873
4908,0.393719772462964
4911,0.298717864538925
4915,0.2669272339408
4922,0.321602022684339
4929,0.393719772462964
4936,0.316604659541167
4939,0.404667585054909
4951,0.333474599140483
4956,0.323366127977676
4961,0.349688810232145
4964,0.329639524684018
4981,0.349688810232145
4991,0.975084428607806
4992,0.324924716204193
4997,0.353038136093121
5004,0.33606415189377
5010,0.309962089335886
5012,0.390921328211337
5015,0.288451601607488
5020,0.375013606667264
5030,0.315612341467608
5051,0.980466960641298
5052,0.393719772462964
5057,0.690252227283038
5058,0.399248834977653
5060,0.376111936182373
5061,0.287538048841637
5064,0.390491450682258
5078,0.403884200693786
5080,0.399248834977653
5088,0.352396775334724
5089,0.705961152353672
5090,0.285929414397987
5103,0.938391960112672
5108,0.334667158374781
5114,0.345508047544096
5115,0.326707947976804
5124,0.766810350303642
5137,0.39500009906206
5139,0.33863017037352
5144,0.327249520633505
5149,0.845804392518319
5157,0.29561388663666
5163,0.285929414397987
5174,0.324679305333341
5176,0.393719772462964
5179,0.298717864538925
5186,0.399248834977653
5203,0.733689147874946
5204,0.716779121504721
5206,0.329348332554326
5207,0.642477034763206
5220,0.374393105079228
5221,0.737987007221733
5224,0.32987186183381
5227,0.285929414397987
5229,0.298717864538925
5232,0.780301012846639
5240,0.705961152353672
5242,0.565641634777941
5243,0.321044240201325
5245,0.629439702702486
5248,0.397561527226841
5249,0.319002648163511
5254,0.333474599140483
5269,0.371121579416741
5272,0.356072126701677
5276,0.32987186183381
5286,0.749284600049818
5290,0.345508047544096
5308,0.320938929825529
5316,0.352396775334724
5318,0.393719772462964
5319,0.321832948184161
5320,0.329286391944986
5322,0.282466574191873
5324,0.285772357160037
5331,0.629439702702486
5336,0.976872284437037
5344,0.399248834977653
5354,0.292678250745598
5356,0.260716739817602
5358,0.361435856197869
5361,0.367330701538018
5365,0.694648118813369
5370,0.530833413124017
5376,0.303219155457044
5383,0.331917002316804
5384,0.329286391944986
5385,0.349688810232145
5393,0.758249823211337
5397,0.32439933283722
5398,0.327249520633505
5402,0.285929414397987
5407,0.842766663681613
5409,0.32987186183381
5425,0.397561527226841
5428,0.664117312780915
5430,0.363604760018617
5442,0.349688810232145
5447,0.411383571765254
5470,0.324679305333341
5485,0.303219155457044
5493,0.33863017037352
5502,0.578798418909917
5504,0.328920509404181
5517,0.355150784622963
5522,0.399910038937959
5527,0.748276227074698
5528,0.333474599140483
5536,0.576274063934922
5545,0.319876886201058
5576,0.33863017037352
5577,0.371121579416741
5592,0.351973538389564
5594,0.312504357567006
5595,0.348158674049456
5596,0.282466574191873
5599,0.371121579416741
5606,0.397561527226841
5617,0.303219155457044
5625,0.802016901390509
5626,0.331663820469207
5627,0.635456022857249
5642,0.619411999739002
5659,0.975548785998562
5664,0.625687061858043
5666,0.795978511689172
5671,0.329286391944986
5674,0.348158674049456
5677,0.76729337503788
5681,0.337060670416178
5683,0.289398882262247
5700,0.341819243625435
5713,0.406600994596694
5715,0.406600994596694
5718,0.340789062583423
5726,0.572057871832518
5738,0.2903512091108
5741,0.759637754747724
5743,0.770744641431503
5753,0.341819243625435
5761,0.324924716204193
5789,0.868477717905479
5797,0.342009040984576
5803,0.33863017037352
5810,0.393719772462964
5813,0.357871465404048
5817,0.285772357160037
5818,0.341819243625435
5822,0.324924716204193
5829,0.332581370788854
5846,0.353332458577287
5847,0.308264523808239
5854,0.308829530010338
5858,0.341819243625435
5863,0.25500488339543
5869,0.362608763450735
5870,0.319876886201058
5876,0.280045110686243
5881,0.361435856197869
5901,0.323366127977676
5922,0.566053458485631
5928,0.761858177408195
5933,0.379525375896893
5934,0.748276227074698
5946,0.349995867810675
5951,0.371121579416741
5955,0.288451601607488
5956,0.893095438526714
5965,0.303219155457044
5972,0.392598819705427
5981,0.365744894116949
5997,0.390491450682258
6005,0.285929414397987
6009,0.315612341467608
6010,0.293694097813842
6015,0.357687896231541
6039,0.333474599140483
6047,0.699980853202658
6051,0.289398882262247
6056,0.363604760018617
6061,0.315839143901257
6064,0.2669272339408
6065,0.380766007941596
6070,0.368968286132161
6085,0.741799085614557
6086,0.280045110686243
6091,0.761858177408195
6097,0.369480033645868
6099,0.406600994596694
6104,0.70998030353209
6108,0.393719772462964
6109,0.393719772462964
6124,0.458796668854578
6142,0.71085488808872
6144,0.268465287442795
6150,0.31021214163357
6154,0.39500009906206
6155,0.371121579416741
6156,0.980904614781033
6158,0.357687896231541
6159,0.979567065914211
6169,0.681131584134766
6170,0.260716739817602
6179,0.342963531063755
6184,0.576274063934922
6186,0.778688419110205
6204,0.337824676629945
6230,0.392760263968608
6231,0.347033267970388
6232,0.908491555675974
6235,0.32987186183381
6237,0.628460414579868
6239,0.316604659541167
6263,0.389283436379765
6265,0.256351581587471
6270,0.355150784622963
6271,0.309962089335886
6278,0.356038039082799
6279,0.637626598925898
6288,0.288362570331727
6294,0.329286391944986
6295,0.329639524684018
6302,0.758902732906128
6306,0.316776615309953
6322,0.771376826219993
6324,0.390921328211337
6327,0.320304691915578
6331,0.393719772462964
6334,0.355179490386353
6338,0.733689147874946
6339,0.733689147874946
6362,0.353066764591199
6372,0.393719772462964
6375,0.763925058511554
6393,0.283546946818178
6394,0.353360479949739
6405,0.97020089964406
6406,0.537187493747799
6416,0.628927045556043
6421,0.406600994596694
6422,0.308264523808239
6440,0.975084428607806
6457,0.744752346173932
6460,0.550549533970334
6463,0.39500009906206
6474,0.716779121504721
6476,0.349688810232145
6477,0.282466574191873
6482,0.739521098904461
6488,0.333474599140483
6489,0.319876886201058
6494,0.295324250046359
6499,0.772792822959509
6507,0.331917002316804
6524,0.316604659541167
6527,0.325768385819434
6531,0.284342517603312
6536,0.393719772462964
6538,0.310363453349264
6542,0.716506859380422
6565,0.313620503203161
6584,0.352396775334724
6588,0.375013606667264
6597,0.335591437515403
6603,0.752603606396152
6609,0.70998030353209
6613,0.748276227074698
6622,0.314909535658277
6630,0.31979293200664
6637,0.365744894116949
6639,0.748276227074698
6640,0.340789062583423
6646,0.369336036298964
6647,0.399248834977653
6648,0.975084428607806
6669,0.291798944056003
6680,0.337824676629945
6681,0.315777023070481
6684,0.337824676629945
6693,0.342009040984576
6694,0.291227947196147
6704,0.321044240201325
6706,0.399248834977653
6710,0.364739381984057
6713,0.365744894116949
6718,0.329286391944986
6732,0.35362110207406
6737,0.353332458577287
6739,0.288451601607488
6742,0.365744894116949
6746,0.529970067258942
6753,0.313620503203161
6771,0.319876886201058
6784,0.349995867810675
6790,0.979567065914211
6795,0.353360479949739
6807,0.285772357160037
6808,0.315612341467608
6818,0.309962089335886
6823,0.328983520492967
6830,0.399248834977653
6831,0.399248834977653
6832,0.309962089335886
6836,0.378281927831147
6846,0.285591194175819
6850,0.316604659541167
6854,0.348158674049456
6868,0.747518009636479
6876,0.521593988623242
6877,0.77148520440524
6881,0.31979293200664
6882,0.321805592489148
6884,0.376111936182373
6886,0.324679305333341
6901,0.31979293200664
6910,0.33931046646298
6913,0.33606415189377
6914,0.637626598925898
6918,0.752603606396152
6930,0.843116067136405
6941,0.345508047544096
6944,0.578798418909917
6945,0.351973538389564
6947,0.393719772462964
6949,0.744752346173932
6952,0.315612341467608
6963,0.555412318066829
6964,0.583272612310084
6972,0.736834362217424
6979,0.361435856197869
6981,0.303219155457044
6988,0.737987007221733
6990,0.347033267970388
6998,0.33863017037352
7004,0.341841981133284
7016,0.515219022215694
7027,0.340194365219743
7042,0.324924716204193
7056,0.285929414397987
7061,0.349995867810675
7069,0.583718648801837
7071,0.332581370788854
7088,0.615095449202298
7099,0.365744894116949
7108,0.313620503203161
7121,0.834670811560888
7125,0.748276227074698
7136,0.597451468306524
7149,0.733689147874946
7150,0.619447854439955
7151,0.285772357160037
7167,0.349688810232145
7177,0.703901279167677
7178,0.314909535658277
7183,0.631080222217701
7186,0.356072126701677
7190,0.319876886201058
7201,0.404667585054909
7202,0.333106775138628
7207,0.337060670416178
7213,0.331917002316804
7224,0.802016901390509
7225,0.345508047544096
7233,0.298717864538925
7239,0.329169982622492
7246,0.365744894116949
7248,0.319876886201058
7261,0.406600994596694
7264,0.32987186183381
7266,0.348457856073364
7274,0.263758944124071
7279,0.371121579416741
7293,0.316604659541167
7315,0.35362110207406
7322,0.36047655057685
7326,0.820252629150534
7341,0.334999728772759
7363,0.382834026833423
7365,0.588191403687384
7371,0.33863017037352
7377,0.352396775334724
7393,0.752603606396152
7405,0.371121579416741
7410,0.381552867152353
7434,0.721281211229291
7438,0.33931046646298
7447,0.751146369762888
7450,0.842766663681613
7452,0.288362570331727
7453,0.316604659541167
7455,0.33931046646298
7456,0.33105793646353
7457,0.910394496283182
7466,0.393719772462964
7470,0.703901279167677
7474,0.345508047544096
7487,0.61290620344162
7488,0.411383571765254
7492,0.752603606396152
7496,0.312629287342774
7501,0.365744894116949
7505,0.365744894116949
7512,0.316604659541167
7526,0.558847427685768
7536,0.57817473499016
7538,0.637626598925898
7539,0.33863017037352
7544,0.758249823211337
7554,0.530833413124017
7564,0.371121579416741
7566,0.582496756022461
7580,0.552518384697052
7581,0.760790094524722
7584,0.335591437515403
7587,0.303219155457044
7589,0.388375101621607
7590,0.392598819705427
7594,0.574554131726579
7597,0.374393105079228
7602,0.362608763450735
7603,0.319876886201058
7605,0.623518527078116
7609,0.37628616871865
7613,0.361435856197869
7619,0.375634573546894
7625,0.355150784622963
7626,0.406600994596694
7636,0.393719772462964
7639,0.748276227074698
7641,0.327249520633505
7643,0.776390858907457
7644,0.335591437515403
7657,0.374393105079228
7661,0.762545665758131
7666,0.285929414397987
7673,0.371121579416741
7683,0.348451146082709
7685,0.347033267970388
7699,0.349995867810675
7704,0.741816425096545
7705,0.591746452971476
7708,0.557366727810742
7728,0.378281927831147
7733,0.351973538389564
7741,0.385610258243367
7743,0.349688810232145
7745,0.295324250046359
7754,0.631080222217701
7756,0.33863017037352
7757,0.368968286132161
7770,0.602800766342989
7773,0.979803093020261
7774,0.37628616871865
7776,0.624444843021284
7777,0.289324942261602
7778,0.316604659541167
7781,0.341819243625435
7784,0.335591437515403
7789,0.852256942006203
7794,0.559326870369455
7799,0.378281927831147
7801,0.624742114463406
7818,0.285772357160037
7823,0.345508047544096
7828,0.324679305333341
7832,0.355179490386353
7839,0.349688810232145
7851,0.802016901390509
7856,0.347033267970388
7868,0.381552867152353
7869,0.291227947196147
7872,0.348457856073364
7874,0.282466574191873
7878,0.256351581587471
7888,0.371121579416741
7913,0.282466574191873
7923,0.399910038937959
7925,0.348451146082709
7926,0.580114021756525
7938,0.295324250046359
7942,0.68388474473483
7945,0.371919477371251
7954,0.557799077789046
7963,0.349995867810675
7969,0.399910038937959
7970,0.406600994596694
7977,0.393719772462964
7981,0.322180088897713
7990,0.315612341467608
8020,0.561110552329277
8023,0.341980835135697
8025,0.727141734164027
8034,0.380928140362626
8039,0.387102509055263
8046,0.315612341467608
8051,0.324924716204193
